,Filtered,Sensor,TrackID,TrackState,timestamp,xPos,xSpeed,yPos,ySpeed
1999,1,Radar,21,CONFIRMED,17:41:52726,,,3277844.07363,-9.7766782529
2000,0,Radar,21,CONFIRMED,17:41:52726,,,3277843.8407,-9.8
2001,1,Radar,22,CONFIRMED,17:41:52726,,,3277915.85648,-13.1975857833
2002,0,Radar,22,CONFIRMED,17:41:52726,,,3277915.6487,-13.2
2003,2,DSRC,18,CONFIRMED,17:41:52600,365736.24599,-0.0258262700937,3277842.19931,-9.81439357554
2004,1,DSRC,18,CONFIRMED,17:41:52600,365736.24599,-0.0258262700937,3277843.71145,-9.975887378
2005,0,DSRC,18,CONFIRMED,17:41:52600,365736.233121,-0.0429349633619,3277845.66985,-9.83990633029
2006,1,Radar,21,CONFIRMED,17:41:52871,,,3277842.19931,-9.81439357554
2007,0,Radar,21,CONFIRMED,17:41:52871,,,3277842.8167,-9.8
2008,1,Radar,22,CONFIRMED,17:41:52871,,,3277913.51822,-13.2150580969
2009,0,Radar,22,CONFIRMED,17:41:52871,,,3277914.3687,-13.2
2010,2,DSRC,18,CONFIRMED,17:41:52800,365736.23281,-0.0948610998089,3277840.22406,-9.8306401068
2011,1,DSRC,18,CONFIRMED,17:41:52800,365736.23281,-0.0948610998089,3277841.84034,-9.88384369541
2012,0,DSRC,18,CONFIRMED,17:41:52800,365736.229014,-0.0149967357685,3277843.70813,-9.81998854877
2013,1,Radar,21,CONFIRMED,17:41:53132,,,3277840.22406,-9.83064010682
2014,0,Radar,21,CONFIRMED,17:41:53132,,,3277839.8727,-9.8
2015,1,Radar,22,CONFIRMED,17:41:53132,,,3277910.7388400002,-13.1906335702
2016,0,Radar,22,CONFIRMED,17:41:53132,,,3277910.3367,-13.2
2017,2,DSRC,18,CONFIRMED,17:41:53000,365736.20259,-0.0268912966615,3277838.26186,-9.79829336531
2018,1,DSRC,18,CONFIRMED,17:41:53000,365736.20259,-0.0268912966615,3277839.90313,-9.81408332765
2019,0,DSRC,18,CONFIRMED,17:41:53000,365736.18631,0.0342781968975,3277841.75795,-9.8199401732
2020,1,Radar,21,CONFIRMED,17:41:53346,,,3277838.26186,-9.79829336531
2021,0,Radar,21,CONFIRMED,17:41:53346,,,3277837.9527,-9.8
2022,1,Radar,22,CONFIRMED,17:41:53346,,,3277908.10418,-13.1833138765
2023,0,Radar,22,CONFIRMED,17:41:53346,,,3277907.5847,-13.2
2024,2,DSRC,18,CONFIRMED,17:41:53400,365736.160484,0.0699811965033,3277836.4078,-9.81036715873
2025,1,DSRC,18,CONFIRMED,17:41:53400,365736.160484,0.0699811965033,3277837.79583,-9.7835421914
2026,0,DSRC,18,CONFIRMED,17:41:53400,365736.129683,0.0660078491056,3277837.8351,-9.75977678863
2027,1,Radar,21,CONFIRMED,17:41:53536,,,3277836.4078,-9.81036715873
2028,0,Radar,21,CONFIRMED,17:41:53536,,,3277836.0967,-9.8
2029,1,Radar,22,CONFIRMED,17:41:53536,,,3277905.18873,-13.3062832111
2030,0,Radar,22,CONFIRMED,17:41:53536,,,3277904.7687,-13.3
2031,2,DSRC,18,CONFIRMED,17:41:53600,365736.105581,0.0431887754363,3277834.57377,-9.77590026824
2032,1,DSRC,18,CONFIRMED,17:41:53600,365736.105581,0.0431887754363,3277835.31966,-9.82203149023
2033,0,DSRC,18,CONFIRMED,17:41:53600,365736.087111,0.117108782554,3277835.896,-9.75929738931
2034,1,Radar,21,CONFIRMED,17:41:53739,,,3277834.57377,-9.77590026823
2035,0,Radar,21,CONFIRMED,17:41:53739,,,3277834.0487,-9.8
2036,1,Radar,22,CONFIRMED,17:41:53739,,,3277902.67513,-13.3421278684
2037,0,Radar,22,CONFIRMED,17:41:53739,,,3277902.0807,-13.3
2038,2,DSRC,18,CONFIRMED,17:41:53600,365736.091302,0.0928771389014,3277832.63759,-9.73553799087
2039,1,DSRC,18,CONFIRMED,17:41:53600,365736.091302,0.0928771389014,3277832.9523,-9.87562264564
2040,0,DSRC,18,CONFIRMED,17:41:53600,365736.087111,0.117108782554,3277835.896,-9.75929738931
2041,1,Radar,21,CONFIRMED,17:41:53888,,,3277832.63759,-9.73553799086
2042,0,Radar,21,CONFIRMED,17:41:53888,,,3277832.5767,-9.7
2043,1,Radar,22,CONFIRMED,17:41:53888,,,3277900.11052,-13.2844454662
2044,0,Radar,22,CONFIRMED,17:41:53888,,,3277900.0967,-13.3
2045,2,DSRC,18,CONFIRMED,17:41:53800,365736.060877,0.0196370263943,3277830.63455,-9.68425971789
2046,1,DSRC,18,CONFIRMED,17:41:53800,365736.060877,0.0196370263943,3277831.34494,-9.69744714275
2047,0,DSRC,18,CONFIRMED,17:41:53800,365736.054222,0.10178574161,3277833.9568,-9.71946704623
2048,1,Radar,21,CONFIRMED,17:41:54145,,,3277830.63455,-9.68425971787
2049,0,Radar,21,CONFIRMED,17:41:54145,,,3277830.0807,-9.7
2050,1,Radar,22,CONFIRMED,17:41:54145,,,3277897.41269,-13.3059886607
2051,0,Radar,22,CONFIRMED,17:41:54145,,,3277896.7687,-13.3
2052,2,DSRC,18,CONFIRMED,17:41:54000,365736.016413,0.140362539261,3277828.66996,-9.68126725288
2053,1,DSRC,18,CONFIRMED,17:41:54000,365736.016413,0.140362539261,3277829.44725,-9.74612622175
2054,0,DSRC,18,CONFIRMED,17:41:54000,365735.992286,0.110267536851,3277832.01794,-9.71937452053
2055,1,Radar,21,CONFIRMED,17:41:54351,,,3277828.6699599996,-9.68126725289
2056,0,Radar,21,CONFIRMED,17:41:54351,,,3277828.2247,-9.7
2057,1,Radar,22,CONFIRMED,17:41:54351,,,3277894.7236900004,-13.2752481692
2058,0,Radar,22,CONFIRMED,17:41:54351,,,3277894.0807,-13.3
2059,2,DSRC,18,CONFIRMED,17:41:54200,365735.957626,0.206716928985,3277826.88665,-9.59167995384
2060,1,DSRC,18,CONFIRMED,17:41:54200,365735.957626,0.206716928985,3277827.23761,-9.68763229882
2061,0,DSRC,18,CONFIRMED,17:41:54200,365735.940031,0.246038524906,3277830.07896,-9.63685970865
2062,1,Radar,21,CONFIRMED,17:41:54552,,,3277826.88665,-9.59167995384
2063,0,Radar,21,CONFIRMED,17:41:54552,,,3277826.3687,-9.6
2064,1,Radar,22,CONFIRMED,17:41:54552,,,3277892.01352,-13.2930461306
2065,0,Radar,22,CONFIRMED,17:41:54552,,,3277891.4567,-13.3
2066,2,DSRC,18,CONFIRMED,17:41:54400,365735.894421,0.15014614968,3277824.92533,-9.63869812708
2067,1,DSRC,18,CONFIRMED,17:41:54400,365735.894421,0.15014614968,3277825.46353,-9.71028359233
2068,0,DSRC,18,CONFIRMED,17:41:54400,365735.87836,0.124338185708,3277828.16226,-9.65919976062
2069,1,Radar,21,CONFIRMED,17:41:54759,,,3277824.92533,-9.63869812707
2070,0,Radar,21,CONFIRMED,17:41:54759,,,3277824.3847,-9.6
2071,1,Radar,22,CONFIRMED,17:41:54759,,,3277889.26455,-13.2811708879
2072,0,Radar,22,CONFIRMED,17:41:54759,,,3277888.7687,-13.3
2073,1,Radar,23,CONFIRMED,17:41:54759,,,3277694.66626,-5.32843782311
2074,0,Radar,23,CONFIRMED,17:41:54759,,,3277695.1687,-5.4
2075,2,DSRC,18,CONFIRMED,17:41:54600,365735.835569,0.261821586471,3277823.05101,-9.61247024366
2076,1,DSRC,18,CONFIRMED,17:41:54600,365735.835569,0.261821586471,3277823.63467,-9.6122485508
2077,0,DSRC,18,CONFIRMED,17:41:54600,365735.826371,0.209422896332,3277826.24545,-9.59771545997
2078,1,Radar,21,CONFIRMED,17:41:54882,,,3277823.05101,-9.61247024363
2079,0,Radar,21,CONFIRMED,17:41:54882,,,3277823.4887,-9.6
2080,1,Radar,22,CONFIRMED,17:41:54882,,,3277886.53982,-13.3466188406
2081,0,Radar,22,CONFIRMED,17:41:54882,,,3277887.4247,-13.3
2082,1,Radar,23,CONFIRMED,17:41:54882,,,3277693.7373200003,-5.70399703633
2083,0,Radar,23,CONFIRMED,17:41:54882,,,3277694.6567,-5.8
2084,2,DSRC,18,CONFIRMED,17:41:54800,365735.778061,0.262566494658,3277821.14129,-9.60390780088
2085,1,DSRC,18,CONFIRMED,17:41:54800,365735.778061,0.262566494658,3277821.62266,-9.50928734705
2086,0,DSRC,18,CONFIRMED,17:41:54800,365735.774249,0.20104723088,3277824.31756,-9.59789456136
2087,1,Radar,21,CONFIRMED,17:41:55176,,,3277821.14129,-9.60390780084
2088,0,Radar,21,CONFIRMED,17:41:55176,,,3277820.6087,-9.6
2089,1,Radar,22,CONFIRMED,17:41:55176,,,3277883.80186,-13.314193051
2090,0,Radar,22,CONFIRMED,17:41:55176,,,3277883.3927,-13.3
2091,1,Radar,23,CONFIRMED,17:41:55176,,,3277692.98417,-6.01428836609
2092,0,Radar,23,CONFIRMED,17:41:55176,,,3277692.9287,-6.1
2093,2,DSRC,18,CONFIRMED,17:41:55200,365735.668231,0.260723911199,3277819.19473,-9.61481015368
2094,1,DSRC,18,CONFIRMED,17:41:55200,365735.668231,0.260723911199,3277819.72311,-9.48437269374
2095,0,DSRC,18,CONFIRMED,17:41:55200,365735.641357,0.171015691123,3277820.49536,-9.55847025592
2096,1,Radar,21,CONFIRMED,17:41:55362,,,3277819.19473,-9.61481015367
2097,0,Radar,21,CONFIRMED,17:41:55362,,,3277818.6247,-9.6
2098,1,Radar,22,CONFIRMED,17:41:55362,,,3277881.1822599997,-13.2164485791
2099,0,Radar,22,CONFIRMED,17:41:55362,,,3277880.7047,-13.2
2100,1,Radar,23,CONFIRMED,17:41:55362,,,3277691.73358,-6.40781281687
2101,0,Radar,23,CONFIRMED,17:41:55362,,,3277691.2007,-6.5
2102,2,DSRC,18,CONFIRMED,17:41:55400,365735.58331,0.263972002922,3277817.31193,-9.63614628196
2103,1,DSRC,18,CONFIRMED,17:41:55400,365735.58331,0.263972002922,3277817.80008,-9.52492813027
2104,0,DSRC,18,CONFIRMED,17:41:55400,365735.570268,0.238239060056,3277818.60094,-9.57703723237
2105,1,Radar,21,CONFIRMED,17:41:55566,,,3277817.31193,-9.63614628195
2106,0,Radar,21,CONFIRMED,17:41:55566,,,3277816.7047,-9.6
2107,1,Radar,22,CONFIRMED,17:41:55566,,,3277878.52812,-13.1896054409
2108,0,Radar,22,CONFIRMED,17:41:55566,,,3277878.0807,-13.2
2109,1,Radar,23,CONFIRMED,17:41:55566,,,3277690.25293,-6.68023140758
2110,0,Radar,23,CONFIRMED,17:41:55566,,,3277689.9847,-6.8
2111,2,DSRC,18,CONFIRMED,17:41:55400,365735.557593,0.240401357676,3277815.32939,-9.62859145325
2112,1,DSRC,18,CONFIRMED,17:41:55400,365735.557593,0.240401357676,3277816.16552,-9.61545006401
2113,0,DSRC,18,CONFIRMED,17:41:55400,365735.570268,0.238239060056,3277818.60094,-9.57703723237
2114,1,Radar,21,CONFIRMED,17:41:55786,,,3277815.32939,-9.62859145326
2115,0,Radar,21,CONFIRMED,17:41:55786,,,3277814.7207,-9.6
2116,1,Radar,22,CONFIRMED,17:41:55786,,,3277875.77548,-13.2307079061
2117,0,Radar,22,CONFIRMED,17:41:55786,,,3277875.4567,-13.2
2118,1,Radar,23,CONFIRMED,17:41:55786,,,3277688.89883,-7.06578544357
2119,0,Radar,23,CONFIRMED,17:41:55786,,,3277688.5767,-7.2
2120,2,DSRC,18,CONFIRMED,17:41:55800,365735.479373,0.282482947257,3277813.42439,-9.5786760562
2121,1,DSRC,18,CONFIRMED,17:41:55800,365735.479373,0.282482947257,3277814.19731,-9.6166433799
2122,0,DSRC,18,CONFIRMED,17:41:55800,365735.466157,0.226173742403,3277814.75624,-9.59733533009
2123,1,Radar,21,CONFIRMED,17:41:55900,,,3277813.4243900003,-9.5786760562
2124,0,Radar,21,CONFIRMED,17:41:55900,,,3277813.1847,-9.6
2125,1,Radar,22,CONFIRMED,17:41:55900,,,3277873.20616,-13.1989334608
2126,0,Radar,22,CONFIRMED,17:41:55900,,,3277873.5367,-13.2
2127,1,Radar,23,CONFIRMED,17:41:55900,,,3277687.47908,-7.18083143662
2128,0,Radar,23,CONFIRMED,17:41:55900,,,3277687.4887,-7.2
2129,2,DSRC,18,CONFIRMED,17:41:55800,365735.450588,0.261750048489,3277811.58584,-9.57012478248
2130,1,DSRC,18,CONFIRMED,17:41:55800,365735.450588,0.261750048489,3277812.36752,-9.51960900605
2131,0,DSRC,18,CONFIRMED,17:41:55800,365735.466157,0.226173742403,3277814.75624,-9.59733533009
2132,1,Radar,21,CONFIRMED,17:41:56104,,,3277811.5858400003,-9.57012478247
2133,0,Radar,21,CONFIRMED,17:41:56104,,,3277811.2007,-9.6
2134,1,Radar,22,CONFIRMED,17:41:56104,,,3277870.62285,-13.1278717254
2135,0,Radar,22,CONFIRMED,17:41:56104,,,3277870.9767,-13.1
2136,1,Radar,23,CONFIRMED,17:41:56104,,,3277685.90322,-7.19497419471
2137,0,Radar,23,CONFIRMED,17:41:56104,,,3277686.0167,-7.2
2138,2,DSRC,18,CONFIRMED,17:41:56200,365735.358708,0.227133199974,3277809.69856,-9.59856413238
2139,1,DSRC,18,CONFIRMED,17:41:56200,365735.358708,0.227133199974,3277810.65459,-9.62951303211
2140,0,DSRC,18,CONFIRMED,17:41:56200,365735.333265,0.200628382483,3277810.93404,-9.57789894769
2141,1,Radar,21,CONFIRMED,17:41:56318,,,3277809.69856,-9.59856413239
2142,0,Radar,21,CONFIRMED,17:41:56318,,,3277809.1527,-9.6
2143,1,Radar,22,CONFIRMED,17:41:56318,,,3277867.9215700002,-13.135345568
2144,0,Radar,22,CONFIRMED,17:41:56318,,,3277868.4167,-13.1
2145,1,Radar,23,CONFIRMED,17:41:56318,,,3277684.3322099997,-7.21301939868
2146,0,Radar,23,CONFIRMED,17:41:56318,,,3277684.5447,-7.2
2147,2,DSRC,18,CONFIRMED,17:41:56400,365735.291352,0.142678367048,3277807.74118,-9.5651306739
2148,1,DSRC,18,CONFIRMED,17:41:56400,365735.291352,0.142678367048,3277808.83688,-9.5345371596
2149,0,DSRC,18,CONFIRMED,17:41:56400,365735.281276,0.158835137238,3277809.01723,-9.57868317668
2150,1,Radar,21,CONFIRMED,17:41:56537,,,3277807.74118,-9.5651306739
2151,0,Radar,21,CONFIRMED,17:41:56537,,,3277807.1687,-9.6
2152,1,Radar,22,CONFIRMED,17:41:56537,,,3277865.2612799997,-13.088765251
2153,0,Radar,22,CONFIRMED,17:41:56537,,,3277865.9207,-13.1
2154,1,Radar,23,CONFIRMED,17:41:56537,,,3277682.92674,-7.19365488128
2155,0,Radar,23,CONFIRMED,17:41:56537,,,3277683.1367,-7.2
2156,2,DSRC,18,CONFIRMED,17:41:56600,365735.240336,0.224002467722,3277805.86409,-9.59166807318
2157,1,DSRC,18,CONFIRMED,17:41:56600,365735.240336,0.224002467722,3277807.22769,-9.53324724494
2158,0,DSRC,18,CONFIRMED,17:41:56600,365735.229154,0.154978505151,3277807.08933,-9.59874896343
2159,1,Radar,21,CONFIRMED,17:41:56722,,,3277805.8640900003,-9.59166807317
2160,0,Radar,21,CONFIRMED,17:41:56722,,,3277805.3127,-9.6
2161,1,Radar,22,CONFIRMED,17:41:56722,,,3277862.6778599997,-13.035061037
2162,0,Radar,22,CONFIRMED,17:41:56722,,,3277863.4247,-13.0
2163,1,Radar,23,CONFIRMED,17:41:56722,,,3277681.29838,-7.21813750356
2164,0,Radar,23,CONFIRMED,17:41:56722,,,3277681.6647,-7.2
2165,2,DSRC,18,CONFIRMED,17:41:56800,365735.183811,0.196720319251,3277803.92127,-9.59058939715
2166,1,DSRC,18,CONFIRMED,17:41:56800,365735.183811,0.196720319251,3277805.41033,-9.5428161134
2167,0,DSRC,18,CONFIRMED,17:41:56800,365735.177165,0.159166734602,3277805.17252,-9.59868042757
2168,1,Radar,21,CONFIRMED,17:41:56924,,,3277803.9212700003,-9.59058939717
2169,0,Radar,21,CONFIRMED,17:41:56924,,,3277803.3927,-9.6
2170,1,Radar,22,CONFIRMED,17:41:56924,,,3277860.13368,-12.9630496313
2171,0,Radar,22,CONFIRMED,17:41:56924,,,3277860.8647,-13.0
2172,1,Radar,23,CONFIRMED,17:41:56922,,,3277679.85114,-7.25422470779
2173,0,Radar,23,CONFIRMED,17:41:56922,,,,
2174,2,DSRC,18,CONFIRMED,17:41:57000,365735.142098,0.151472574684,3277801.94252,-9.57884775769
2175,1,DSRC,18,CONFIRMED,17:41:57000,365735.142098,0.151472574684,3277803.64725,-9.61584920996
2176,0,DSRC,18,CONFIRMED,17:41:57000,365735.134859,0.157399858247,3277803.25559,-9.61871224669
2177,1,Radar,21,CONFIRMED,17:41:57128,,,3277801.94252,-9.57884775767
2178,0,Radar,21,CONFIRMED,17:41:57128,,,3277801.4087,-9.6
2179,1,Radar,22,CONFIRMED,17:41:57128,,,3277857.64054,-12.9057494729
2180,0,Radar,22,CONFIRMED,17:41:57128,,,3277858.3047,-12.9
2181,1,Radar,23,CONFIRMED,17:41:57122,,,3277678.40118,-7.24543737975
2182,0,Radar,23,CONFIRMED,17:41:57122,,,,
2183,2,DSRC,18,CONFIRMED,17:41:57200,365735.083396,0.185173016637,3277799.97115,-9.58743056445
2184,1,DSRC,18,CONFIRMED,17:41:57200,365735.083396,0.185173016637,3277801.64531,-9.587759647
2185,0,DSRC,18,CONFIRMED,17:41:57200,365735.073054,0.0944426120234,3277801.32782,-9.61953640219
2186,1,Radar,21,CONFIRMED,17:41:57332,,,3277799.97115,-9.5874305645
2187,0,Radar,21,CONFIRMED,17:41:57332,,,3277799.4887,-9.6
2188,1,Radar,22,CONFIRMED,17:41:57332,,,3277855.07575,-12.8849812657
2189,0,Radar,22,CONFIRMED,17:41:57332,,,3277855.8727,-12.9
2190,1,Radar,23,CONFIRMED,17:41:57322,,,3277676.94294,-7.33690747604
2191,0,Radar,23,CONFIRMED,17:41:57322,,,,
2192,2,DSRC,18,CONFIRMED,17:41:57400,365735.040413,0.133500958402,3277798.06023,-9.57244207116
2193,1,DSRC,18,CONFIRMED,17:41:57400,365735.040413,0.133500958402,3277799.77528,-9.6095475858
2194,0,DSRC,18,CONFIRMED,17:41:57400,365735.04043,0.109359985107,3277799.41077,-9.63937966851
2195,1,Radar,21,CONFIRMED,17:41:57485,,,3277798.06023,-9.57244207117
2196,0,Radar,21,CONFIRMED,17:41:57485,,,3277798.0167,-9.6
2197,1,Radar,22,CONFIRMED,17:41:57485,,,3277852.56945,-12.9382377765
2198,0,Radar,22,CONFIRMED,17:41:57485,,,3277854.0167,-12.9
2199,1,Radar,23,CONFIRMED,17:41:57522,,,3277675.4821,-7.27151307073
2200,0,Radar,23,CONFIRMED,17:41:57522,,,,
2201,2,DSRC,18,CONFIRMED,17:41:57600,365735.002955,0.134834718597,3277796.13906,-9.69747256907
2202,1,DSRC,18,CONFIRMED,17:41:57600,365735.002955,0.134834718597,3277797.92161,-9.59960407661
2203,0,DSRC,18,CONFIRMED,17:41:57600,365734.998124,0.126445493219,3277797.49384,-9.65917240436
2204,1,Radar,21,CONFIRMED,17:41:57729,,,3277796.13906,-9.69747256909
2205,0,Radar,21,CONFIRMED,17:41:57729,,,3277795.5847,-9.7
2206,1,Radar,22,CONFIRMED,17:41:57729,,,3277850.01727,-12.8661408321
2207,0,Radar,22,CONFIRMED,17:41:57729,,,3277850.9447,-12.8
2208,1,Radar,23,ZOMBIE,17:41:57722,,,3277674.03027,-7.24678444267
2209,0,Radar,23,ZOMBIE,17:41:57722,,,,
2210,2,DSRC,18,CONFIRMED,17:41:57800,365734.959992,0.0687304761334,3277794.16358,-9.70519952514
2211,1,DSRC,18,CONFIRMED,17:41:57800,365734.959992,0.0687304761334,3277796.03529,-9.63922966894
2212,0,DSRC,18,CONFIRMED,17:41:57800,365734.955552,0.0782989832398,3277795.55475,-9.6996839778
2213,1,Radar,21,CONFIRMED,17:41:57940,,,3277794.16358,-9.7051995251
2214,0,Radar,21,CONFIRMED,17:41:57940,,,3277793.4727,-9.7
2215,1,Radar,22,CONFIRMED,17:41:57940,,,3277847.51362,-12.8049792534
2216,0,Radar,22,CONFIRMED,17:41:57940,,,3277848.3207,-12.8
2217,1,Radar,23,ZOMBIE,17:41:57922,,,3277672.58582,-7.19767428848
2218,0,Radar,23,ZOMBIE,17:41:57922,,,,
2219,2,DSRC,18,CONFIRMED,17:41:57800,365734.952129,0.0921024088061,3277792.14805,-9.66936053004
2220,1,DSRC,18,CONFIRMED,17:41:57800,365734.952129,0.0921024088061,3277793.86355,-9.67492467517
2221,0,DSRC,18,CONFIRMED,17:41:57800,365734.955552,0.0782989832398,3277795.55475,-9.6996839778
2222,1,Radar,21,CONFIRMED,17:41:58146,,,3277792.14805,-9.66936053003
2223,0,Radar,21,CONFIRMED,17:41:58146,,,3277791.4247,-9.7
2224,1,Radar,22,CONFIRMED,17:41:58146,,,3277844.89807,-12.7760809072
2225,0,Radar,22,CONFIRMED,17:41:58146,,,3277845.7607,-12.8
2226,1,Radar,23,ZOMBIE,17:41:58122,,,3277671.14544,-7.20615749454
2227,0,Radar,23,ZOMBIE,17:41:58122,,,,
2228,2,DSRC,18,CONFIRMED,17:41:58200,365734.896018,0.134119730532,3277790.14366,-9.70599081108
2229,1,DSRC,18,CONFIRMED,17:41:58200,365734.896018,0.134119730532,3277791.88644,-9.76401156514
2230,0,DSRC,18,CONFIRMED,17:41:58200,365734.880092,0.0764969946561,3277791.67645,-9.73969959546
2231,1,Radar,21,CONFIRMED,17:41:58356,,,3277790.14366,-9.70599081106
2232,0,Radar,21,CONFIRMED,17:41:58356,,,3277789.5047,-9.7
2233,1,Radar,22,CONFIRMED,17:41:58356,,,3277842.43924,-12.710620336
2234,0,Radar,22,CONFIRMED,17:41:58356,,,3277842.6247,-12.7
2235,1,Radar,23,ZOMBIE,17:41:58322,,,3277669.70678,-7.1804687554
2236,0,Radar,23,ZOMBIE,17:41:58322,,,,
2237,2,DSRC,18,CONFIRMED,17:41:58400,365734.848138,0.0461531529893,3277788.21481,-9.68403579548
2238,1,DSRC,18,CONFIRMED,17:41:58400,365734.848138,0.0461531529893,3277789.72776,-9.69825938277
2239,0,DSRC,18,CONFIRMED,17:41:58400,365734.837255,0.050998287718,3277789.7152,-9.73986648649
2240,1,Radar,21,CONFIRMED,17:41:58561,,,3277788.21481,-9.68403579544
2241,0,Radar,21,CONFIRMED,17:41:58561,,,3277787.5847,-9.7
2242,1,Radar,22,CONFIRMED,17:41:58561,,,3277839.92175,-12.7031108325
2243,0,Radar,22,CONFIRMED,17:41:58561,,,3277839.6167,-12.7
2244,1,Radar,23,ZOMBIE,17:41:58522,,,3277668.26965,-7.19086013088
2245,0,Radar,23,ZOMBIE,17:41:58522,,,,
2246,2,DSRC,18,CONFIRMED,17:41:58600,365734.817078,0.00566946953899,3277786.28893,-9.77667482808
2247,1,DSRC,18,CONFIRMED,17:41:58600,365734.817078,0.00566946953899,3277787.54519,-9.80470408478
2248,0,DSRC,18,CONFIRMED,17:41:58600,365734.813783,0.0617493369767,3277787.75371,-9.75980466092
2249,1,Radar,21,CONFIRMED,17:41:58786,,,3277786.28893,-9.77667482813
2250,0,Radar,21,CONFIRMED,17:41:58786,,,3277785.7287,-9.8
2251,1,Radar,22,CONFIRMED,17:41:58786,,,3277837.33695,-12.5896535945
2252,0,Radar,22,CONFIRMED,17:41:58786,,,3277836.8647,-12.6
2253,2,DSRC,18,CONFIRMED,17:41:58800,365734.788725,0.0544549201055,3277784.33445,-9.79690983743
2254,1,DSRC,18,CONFIRMED,17:41:58800,365734.788725,0.0544549201055,3277785.68545,-9.78638120323
2255,0,DSRC,18,CONFIRMED,17:41:58800,365734.780894,0.0768111506916,3277785.8145,-9.77969836177
2256,1,Radar,21,CONFIRMED,17:41:58918,,,3277784.33445,-9.79690983743
2257,0,Radar,21,CONFIRMED,17:41:58918,,,3277784.2567,-9.8
2258,1,Radar,22,CONFIRMED,17:41:58918,,,3277834.69632,-12.5902540936
2259,0,Radar,22,CONFIRMED,17:41:58918,,,3277835.0087,-12.6
2260,2,DSRC,18,CONFIRMED,17:41:59000,365734.744773,0.0440697174022,3277782.39303,-9.82717796578
2261,1,DSRC,18,CONFIRMED,17:41:59000,365734.744773,0.0440697174022,3277783.47201,-9.89617445472
2262,0,DSRC,18,CONFIRMED,17:41:59000,365734.738189,0.0213366331798,3277783.86433,-9.77997672533
2263,1,Radar,21,CONFIRMED,17:41:59095,,,3277782.39303,-9.82717796576
2264,0,Radar,21,CONFIRMED,17:41:59095,,,3277782.2727,-9.8
2265,1,Radar,22,CONFIRMED,17:41:59095,,,3277832.1973900003,-12.623211397
2266,0,Radar,22,CONFIRMED,17:41:59095,,,3277832.5127,-12.6
2267,2,DSRC,18,CONFIRMED,17:41:59200,365734.722506,0.156712520036,3277780.4583,-9.82372009504
2268,1,DSRC,18,CONFIRMED,17:41:59200,365734.722506,0.156712520036,3277781.30891,-9.95968969657
2269,0,DSRC,18,CONFIRMED,17:41:59200,365734.714452,0.0322012672242,3277781.88068,-9.83994731075
2270,1,Radar,21,CONFIRMED,17:41:59369,,,3277780.4583,-9.82372009507
2271,0,Radar,21,CONFIRMED,17:41:59369,,,3277779.6487,-9.8
2272,1,Radar,22,CONFIRMED,17:41:59369,,,3277829.5916,-12.4922333487
2273,0,Radar,22,CONFIRMED,17:41:59369,,,3277829.4407,-12.5
2274,2,DSRC,18,CONFIRMED,17:41:59400,365734.674576,0.0483980200132,3277778.5091,-9.86204730076
2275,1,DSRC,18,CONFIRMED,17:41:59400,365734.674576,0.0483980200132,3277779.40934,-9.82438535636
2276,0,DSRC,18,CONFIRMED,17:41:59400,365734.671483,0.0752884089793,3277779.90834,-9.8597125544
2277,1,Radar,21,CONFIRMED,17:41:59567,,,3277778.5091,-9.86204730074
2278,0,Radar,21,CONFIRMED,17:41:59567,,,3277777.6007,-9.9
2279,1,Radar,22,CONFIRMED,17:41:59567,,,3277826.9774599997,-12.4839759102
2280,0,Radar,22,CONFIRMED,17:41:59567,,,3277827.0727,-12.5
2281,2,DSRC,18,CONFIRMED,17:41:59600,365734.647314,0.0255670628884,3277776.52353,-9.91320686036
2282,1,DSRC,18,CONFIRMED,17:41:59600,365734.647314,0.0255670628884,3277777.52119,-9.81493682708
2283,0,DSRC,18,CONFIRMED,17:41:59600,365734.638329,0.0193600522879,3277777.94697,-9.85998099331
2284,1,Radar,21,CONFIRMED,17:41:59694,,,3277776.52353,-9.91320686038
2285,0,Radar,21,CONFIRMED,17:41:59694,,,3277776.0647,-9.9
2286,1,Radar,22,CONFIRMED,17:41:59694,,,3277824.4399900003,-12.5124329016
2287,0,Radar,22,CONFIRMED,17:41:59694,,,3277825.1527,-12.5
2288,2,DSRC,18,CONFIRMED,17:41:59800,365734.623352,0.0438220470623,3277774.4973,-9.93129180605
2289,1,DSRC,18,CONFIRMED,17:41:59800,365734.623352,0.0438220470623,3277775.4509,-9.88077632591
2290,0,DSRC,18,CONFIRMED,17:41:59800,365734.614724,0.0518360419311,3277775.9744,-9.89986429325
2291,1,Radar,21,CONFIRMED,17:41:59899,,,3277774.4973,-9.93129180604
2292,0,Radar,21,CONFIRMED,17:41:59899,,,3277774.6567,-9.9
2293,1,Radar,22,CONFIRMED,17:41:59899,,,3277822.0529099996,-12.4276037273
2294,0,Radar,22,CONFIRMED,17:41:59899,,,3277823.2967,-12.4
2295,2,DSRC,18,CONFIRMED,17:41:59800,365734.615584,0.11555532841,3277772.45885,-9.93957493233
2296,1,DSRC,18,CONFIRMED,17:41:59800,365734.615584,0.11555532841,3277773.78622,-9.91858526257
2297,0,DSRC,18,CONFIRMED,17:41:59800,365734.614724,0.0518360419311,3277775.9744,-9.89986429325
2298,1,Radar,21,CONFIRMED,17:42:163,,,3277772.45885,-9.93957493226
